,notification_date,TY,SType
9,2020-04-02,1,Shellharbour
10,2020-04-05,1,Shellharbour
11,2020-06-14,1,Shellharbour
12,2020-06-20,5,Shellharbour
13,2020-07-13,1,Shellharbour
14,2020-07-17,1,Shellharbour
15,2020-09-05,1,Shellharbour
16,2020-10-19,1,Shellharbour
0,2020-03-22,2,Tamworth Regional
1,2020-03-23,1,Tamworth Regional
2,2020-03-24,4,Tamworth Regional
3,2020-03-25,1,Tamworth Regional
4,2020-03-26,1,Tamworth Regional
5,2020-03-27,1,Tamworth Regional
6,2020-03-28,1,Tamworth Regional
7,2020-03-29,1,Tamworth Regional
8,2020-04-17,1,Tamworth Regional
0,2020-03-22,1,Blayney
1,2020-03-23,2,Blayney
0,2020-03-22,2,Tenterfield
1,2020-03-27,1,Tenterfield
0,2020-03-22,1,Albury
1,2020-03-24,1,Albury
2,2020-03-25,2,Albury
3,2020-03-26,2,Albury
4,2020-04-09,1,Albury
5,2020-04-16,1,Albury
6,2020-07-06,3,Albury
0,2020-03-22,1,Port Stephens
1,2020-03-23,3,Port Stephens
2,2020-03-24,4,Port Stephens
3,2020-03-25,3,Port Stephens
4,2020-03-26,3,Port Stephens
5,2020-03-27,2,Port Stephens
6,2020-03-28,5,Port Stephens
7,2020-03-29,2,Port Stephens
8,2020-03-30,1,Port Stephens
9,2020-03-31,1,Port Stephens
10,2020-04-01,2,Port Stephens
11,2020-04-02,1,Port Stephens
12,2020-04-04,2,Port Stephens
13,2020-04-07,1,Port Stephens
14,2020-04-08,1,Port Stephens
15,2020-04-10,1,Port Stephens
16,2020-07-21,1,Port Stephens
17,2020-07-22,3,Port Stephens
18,2020-07-27,1,Port Stephens
19,2020-07-28,1,Port Stephens
20,2020-07-29,1,Port Stephens
21,2020-11-08,1,Port Stephens
22,2020-12-10,1,Port Stephens
23,2021-01-11,1,Port Stephens
24,2021-04-28,1,Port Stephens
25,2021-05-01,1,Port Stephens
26,2021-05-02,1,Port Stephens
0,2020-03-22,1,Ballina
1,2020-03-23,1,Ballina
2,2020-03-25,1,Ballina
3,2020-03-28,1,Ballina
4,2020-04-02,2,Ballina
5,2020-04-08,1,Ballina
6,2020-04-14,1,Ballina
7,2020-11-30,1,Ballina
8,2020-12-30,1,Ballina
9,2021-01-03,2,Ballina
10,2021-03-23,1,Ballina
11,2021-03-30,1,Ballina
12,2021-07-01,1,Ballina
0,2020-03-23,2,Dubbo Regional
1,2020-03-25,3,Dubbo Regional
2,2021-04-27,2,Dubbo Regional
3,2021-05-04,1,Dubbo Regional
0,2020-03-23,1,Mid-Western Regional
1,2020-03-25,1,Mid-Western Regional
2,2020-03-28,2,Mid-Western Regional
3,2020-04-15,1,Mid-Western Regional
4,2020-04-16,1,Mid-Western Regional
0,2020-03-23,1,Nambucca
1,2020-03-31,1,Nambucca
2,2020-04-02,1,Nambucca
0,2020-03-23,2,Inverell
1,2020-03-25,1,Inverell
2,2020-11-02,1,Inverell
3,2021-07-01,1,Inverell
0,2020-03-23,1,Warrumbungle Shire
1,2020-03-27,1,Warrumbungle Shire
0,2020-03-23,1,Lithgow
1,2020-04-02,1,Lithgow
2,2020-04-03,1,Lithgow
3,2020-04-22,1,Lithgow
4,2020-11-29,1,Lithgow
5,2020-12-01,1,Lithgow
6,2021-05-07,1,Lithgow
0,2020-03-23,1,Kempsey
1,2020-03-27,1,Kempsey
2,2020-03-30,1,Kempsey
3,2020-04-01,1,Kempsey
0,2020-03-23,1,Lismore
1,2020-03-25,1,Lismore
2,2020-03-27,2,Lismore
3,2020-03-29,1,Lismore
4,2020-07-15,1,Lismore
0,2020-03-24,2,Federation
1,2020-03-26,2,Federation
2,2020-03-27,2,Federation
3,2020-03-31,1,Federation
0,2020-03-24,2,Wagga Wagga
1,2020-03-25,1,Wagga Wagga
2,2020-03-26,1,Wagga Wagga
3,2020-03-30,4,Wagga Wagga
4,2020-03-31,1,Wagga Wagga
5,2020-04-02,1,Wagga Wagga
6,2020-08-01,1,Wagga Wagga
7,2020-08-02,3,Wagga Wagga
8,2020-09-07,1,Wagga Wagga
9,2020-12-04,2,Wagga Wagga
10,2021-02-27,1,Wagga Wagga
11,2021-05-21,1,Wagga Wagga
0,2020-03-24,2,Singleton
1,2020-03-28,1,Singleton
2,2020-04-02,1,Singleton
3,2020-07-28,1,Singleton
0,2020-03-24,1,Griffith
1,2020-03-26,2,Griffith
0,2020-03-24,1,Cabonne
1,2020-03-27,1,Cabonne
2,2020-04-04,3,Cabonne
3,2021-07-20,1,Cabonne
0,2020-03-24,1,Cootamundra-Gundagai Regional
1,2020-04-09,1,Cootamundra-Gundagai Regional
0,2020-03-25,1,Snowy Monaro Regional
1,2020-03-26,4,Snowy Monaro Regional
2,2020-03-30,1,Snowy Monaro Regional
3,2020-11-29,1,Snowy Monaro Regional
4,2020-11-30,1,Snowy Monaro Regional
5,2020-12-22,1,Snowy Monaro Regional
6,2021-01-06,1,Snowy Monaro Regional
7,2021-01-11,1,Snowy Monaro Regional
0,2020-03-25,1,Narromine
0,2020-03-25,1,Weddin
0,2020-03-25,2,Greater Hume Shire
1,2020-03-29,1,Greater Hume Shire
0,2020-03-25,1,Upper Hunter Shire
1,2020-09-10,1,Upper Hunter Shire
2,2020-11-16,1,Upper Hunter Shire
3,2021-07-31,1,Upper Hunter Shire
0,2020-03-25,1,Wollondilly
1,2020-03-26,1,Wollondilly
2,2020-05-02,1,Wollondilly
3,2020-05-09,1,Wollondilly
4,2020-07-12,1,Wollondilly
5,2020-07-13,3,Wollondilly
6,2020-07-19,1,Wollondilly
7,2020-08-11,1,Wollondilly
8,2020-08-16,1,Wollondilly
9,2020-09-06,1,Wollondilly
10,2020-10-07,2,Wollondilly
11,2020-10-13,1,Wollondilly
12,2020-10-14,1,Wollondilly
13,2021-07-13,1,Wollondilly
14,2021-07-25,1,Wollondilly
15,2021-07-29,2,Wollondilly
0,2020-03-25,2,Glen Innes Severn
1,2021-06-26,1,Glen Innes Severn
0,2020-03-26,2,Yass Valley
1,2020-03-29,4,Yass Valley
2,2020-11-02,1,Yass Valley
3,2020-11-03,1,Yass Valley
0,2020-03-26,1,Muswellbrook
0,2020-03-26,1,Warren
0,2020-03-27,2,Upper Lachlan Shire
1,2020-03-31,1,Upper Lachlan Shire
0,2020-03-27,2,Murrumbidgee
1,2020-03-28,1,Murrumbidgee
0,2020-03-28,1,Bellingen
0,2020-03-28,1,Armidale Regional
1,2020-04-06,1,Armidale Regional
2,2020-04-10,1,Armidale Regional
3,2020-04-17,1,Armidale Regional
4,2021-01-10,1,Armidale Regional
0,2020-03-28,1,Hay
0,2020-03-29,1,Berrigan
1,2020-03-31,1,Berrigan
2,2020-04-02,1,Berrigan
3,2020-04-03,2,Berrigan
0,2020-03-30,1,Narrandera
0,2020-03-31,1,Uralla
0,2020-03-31,1,Richmond Valley
1,2020-04-28,1,Richmond Valley
0,2020-03-31,1,Broken Hill
1,2020-04-02,1,Broken Hill
0,2020-04-01,2,Hilltops
0,2020-04-02,1,Gunnedah
1,2021-07-17,1,Gunnedah
0,2020-04-06,1,Parkes
1,2020-08-08,1,Parkes
0,2020-04-17,1,Moree Plains
0,2020-07-11,1,Snowy Valleys
0,2020-07-16,1,Junee
0,2020-09-02,1,Temora
0,2020-11-27,1,Coonamble
